name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2024-02-16T00:00:00,-0.3,-5,-9.2,51.34,0,0,,0,0,33.5,16,332,1023.6,78.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T01:00:00,-0.6,-6,-8.9,53.54,0,0,,0,0,24.1,19.7,355,1023.2,85.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T02:00:00,-1.2,-6,-9.7,52.51,0,0,,0,0,24.1,15.9,357,1023.2,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T03:00:00,-1.5,-6.5,-9.6,54.03,0,0,,0,0,22.3,16.3,342,1023.1,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T04:00:00,-1.5,-5.4,-9.6,54.03,0,0,,0,0,20.5,11.4,336,1023.1,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T05:00:00,-1.6,-6.4,-9.7,54.36,0,0,,0,0,18.4,15.1,347,1023.1,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T06:00:00,-1.7,-5.9,-10.2,52.4,0,0,,0,0,18.4,12.1,355,1022.7,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T07:00:00,-2,-6.1,-10.3,53.35,0,0,,0,0,16.6,11.2,358,1022.9,100,16,5,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T08:00:00,-2,-6.3,-10.8,51.38,0,0,,0,0,14.8,12.1,5,1023.2,100,16,33,0.1,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T09:00:00,-1.6,-5.4,-10.8,49.62,0,0,,0,0,14.8,10.8,342,1022.7,100,16,60,0.2,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T10:00:00,-1.7,-4.8,-10.3,52.03,0,0,,0,0,13,8.2,296,1022.8,100,16,98,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T11:00:00,-1.5,-4.9,-9.8,53.34,0,0,,0,0,13,9.4,292,1022.5,100,16,117,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T12:00:00,-1.5,-5.1,-9,56.68,0,0,,0,0,14.8,10,299,1021.6,100,13.9,114,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838"
Chicago,2024-02-16T13:00:00,-1.1,-5.1,-10.1,50.45,0,0,,0,0,13,11.6,337,1020.6,100,16,105,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T14:00:00,-0.6,-4.8,-10.4,47.59,0,0,,0,0,18.4,13.2,331,1019.3,100,16,111,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T15:00:00,0,-3.9,-10.3,45.67,0,0,,0,0,18.4,12.4,310,1018.4,74.1,16,149,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T16:00:00,0.4,-3.6,-10.4,44.02,0,0,,0,0,28.3,13.4,323,1018,81.7,16,143,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T17:00:00,-0.4,-5.1,-10.4,46.72,0,0,,0,0,18.4,15.9,310,1018.1,81.7,16,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T18:00:00,-0.8,-5.3,-9.9,50.14,0,0,,0,0,22.3,14.3,302,1018.6,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T19:00:00,-0.8,-5.4,-9.8,50.73,0,0,,0,0,25.9,15.1,311,1018.8,97.5,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T20:00:00,-0.8,-6.4,-9.3,52.45,0,0,,0,0,33.5,20.9,292,1018.6,97.5,14.7,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T21:00:00,-1.4,-6.9,-10,51.92,0,0,,0,0,33.5,19.7,297,1018.8,64.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T22:00:00,-1.9,-7.6,-10.8,50.63,0,0,,0,0,36.5,19.9,304,1019.5,90.3,14.7,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-16T23:00:00,-3.1,-10,-12.3,49.22,0,0,,0,0,46.1,25.9,326,1019.8,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T00:00:00,-5.9,-14.2,-12.9,58.05,0,0,,0,0,47.8,30.1,335,1020.8,44,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T01:00:00,-8.2,-17.1,-15.2,57.22,0,0,,0,0,46,29.5,331,1021.9,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T02:00:00,-8.7,-17,-16.6,52.8,0,0,,0,0,38.3,24.5,330,1022.3,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T03:00:00,-9.2,-17.7,-18.1,48.52,0,0,,0,0,38.9,24.4,334,1022.6,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T04:00:00,-9.7,-17.2,-17.9,50.97,0,0,,0,0,37.1,18.9,322,1022.8,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T05:00:00,-9.8,-16.9,-17.8,52.09,0,0,,0,0,33.5,16.6,311,1023.2,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T06:00:00,-10.2,-16.9,-17.7,54.48,0,0,,0,0,35.3,14.6,301,1023.6,18,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T07:00:00,-10.2,-16.6,-17.2,56.65,0,0,,0,0,33.5,13.4,298,1023.9,24.2,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T08:00:00,-9.6,-16.9,-17,54.7,0,0,,0,0,31.3,18.1,287,1024.2,24.2,16,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T09:00:00,-8.5,-15.8,-17.2,49.45,0,0,,0,0,31.3,19.3,293,1024.1,24.2,16,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T10:00:00,-6.8,-13.3,-17.6,42.05,0,0,,0,0,36.6,17.2,302,1023.8,24.2,16,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T11:00:00,-5.4,-12.7,-16.3,42.02,0,0,,0,0,37.8,23.8,281,1023.6,24.2,16,680,2.4,7,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T12:00:00,-4.3,-11,-15.3,42.28,0,0,,0,0,37.7,21.5,268,1022.5,24.2,16,687,2.5,7,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T13:00:00,-3,-9.6,-14.2,41.75,0,0,,0,0,42.3,24,271,1021.4,24.2,16,557,2,6,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T14:00:00,-1.8,-8.7,-13.2,41.57,0,0,,0,0,45.7,29.1,249,1020.1,24.2,16,404,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T15:00:00,-1.4,-8.5,-12.8,41.5,0,0,,0,0,50.4,32.1,251,1018.9,24.2,16,309,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T16:00:00,-1.9,-9.2,-12.3,44.97,0,0,,0,0,49.2,32.4,259,1017.9,24.2,16,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T17:00:00,-2.7,-10,-11.6,50.27,0,0,,0,0,52.3,30.9,239,1016.7,24.2,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T18:00:00,-3.2,-10.9,-11.2,54.12,0,0,,0,0,53.4,31.9,231,1015.6,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T19:00:00,-4.1,-12,-10.6,60.38,0,0,,0,0,52.7,31.7,230,1015.1,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T20:00:00,-4.9,-13.7,-10.9,62.65,0,0,,0,0,55.5,37.9,230,1014.5,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T21:00:00,-4.9,-13.8,-11.3,60.76,0,0,,0,0,55.3,38,235,1014,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T22:00:00,-4.9,-12.7,-11.4,60.06,0,0,,0,0,57.1,29.7,241,1013.5,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-17T23:00:00,-4.5,-13,-10.9,60.95,0,0,,0,0,61.7,36.1,248,1013.1,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T00:00:00,-4.5,-12.3,-10.6,62.55,0,0,,0,0,52.3,29.6,248,1012.7,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T01:00:00,-4.3,-12.2,-10.4,62.3,0,0,,0,0,53.2,31,241,1012.1,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T02:00:00,-4,-11.3,-10,62.87,0,0,,0,0,47.1,27.8,248,1011.8,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T03:00:00,-4.3,-11.9,-9.9,64.83,0,0,,0,0,48.1,28.7,249,1011,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T04:00:00,-3.9,-10.7,-9.8,63.74,0,0,,0,0,38,23.4,248,1010,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T05:00:00,-3.8,-10.4,-9.3,65.61,0,0,,0,0,37.1,22,248,1009.9,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T06:00:00,-3.4,-9.8,-9.3,63.86,0,0,,0,0,34.1,21.6,251,1010,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T07:00:00,-3.4,-9.3,-8.8,66.1,0,0,,0,0,48.2,18.8,252,1010.6,0,16,12,0,0,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T08:00:00,-2.4,-8.1,-8.3,63.98,0,0,,0,0,35.3,19.1,252,1010.9,0,16,120,0.4,1,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T09:00:00,-0.1,-6.3,-8.1,54.93,0,0,,0,0,44,26.9,275,1011.2,0,16,92,0.3,1,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T10:00:00,1.8,-3.4,-7.1,51.36,0,0,,0,0,48.1,23.5,279,1011.2,0,16,489,1.8,5,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T11:00:00,3.7,-1.3,-7.1,45.07,0,0,,0,0,43.4,26.6,281,1011.3,0,16,670,2.4,7,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T12:00:00,5.3,1.1,-7.1,40.11,0,0,,0,0,37.3,23.6,280,1011.4,0,16,687,2.5,7,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T13:00:00,6.5,2.6,-7.2,36.79,0,0,,0,0,39.7,24,296,1011.2,0,16,495,1.8,5,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T14:00:00,7.6,4.3,-7.2,34.22,0,0,,0,0,37.1,20,285,1010.9,6.2,16,324,1.2,3,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T15:00:00,7.6,4.3,-8.2,31.51,0,0,,0,0,38.9,21.3,290,1011.6,6.2,16,341,1.2,3,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T16:00:00,7.7,4.6,-8.3,31.2,0,0,,0,0,34.8,19.3,284,1012.2,24.2,16,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T17:00:00,7,4.1,-8.7,31.78,0,0,,0,0,16.6,16.3,288,1012.8,24.2,16,12,0,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T18:00:00,5.4,3.3,-9.1,34.42,0,0,,0,0,13,9.4,288,1013.9,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T19:00:00,3.5,1.8,-8.8,39.94,0,0,,0,0,13,6.7,278,1014.8,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T20:00:00,1.3,-1,-8.7,47.5,0,0,,0,0,7.6,7.3,264,1015.3,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T21:00:00,2,0,-8,47.68,0,0,,0,0,5.4,6.7,247,1015.9,0,14.8,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T22:00:00,0.6,-1.9,-7.9,52.74,0,0,,0,0,5.4,7.8,257,1016.5,0,15.4,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-18T23:00:00,0,0,-7.8,55.46,0,0,,0,0,5.4,1.7,322,1017,0,15.3,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T00:00:00,-1.4,-3.3,-8.3,59.58,0,0,,0,0,5.4,5.2,88,1017.6,0,14.8,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T01:00:00,-1.5,-1.5,-7.9,61.69,0,0,,0,0,5.4,0,0,1017.7,0,15.3,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T02:00:00,-3,-4.9,-7.8,69.05,0,0,,0,0,3.6,4.9,258,1018.1,6.2,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T03:00:00,-2.8,-2.8,-8,67.61,0,0,,0,0,3.6,3.5,250,1018.3,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T04:00:00,-2.7,-2.7,-7.5,69.56,0,0,,0,0,3.6,0,0,1018.5,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T05:00:00,-3.7,-3.7,-8,72.3,0,0,,0,0,3.6,0,0,1019,44,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T06:00:00,-3.5,-3.5,-7.5,73.73,0,0,,0,0,5.4,0,0,1019.5,81.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
Chicago,2024-02-19T07:00:00,-3.4,-3.4,-7,76.08,0,0,,0,0,7.6,0,0,1020.3,90.3,14.2,13,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T08:00:00,-1.8,-1.8,-6,72.96,0,0,,0,0,7.6,0,0,1021.1,89,14.2,107,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T09:00:00,0.5,0.5,-5.1,66.2,0,0,,0,0,9.4,3.5,234,1021.3,78.4,14.3,111,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T10:00:00,3.5,2.1,-5.6,51.4,0,0,,0,0,11.2,5.9,182,1021.4,78.4,16,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T11:00:00,6.4,3.9,-6.4,39.43,0,0,,0,0,14.8,12.7,211,1021.4,78.4,16,476,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T12:00:00,8.5,6.1,-6.9,32.94,0,0,,0,0,16.6,15.2,260,1020.9,78.4,16,617,2.2,6,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T13:00:00,8.9,7.9,-6.9,32.14,0,0,,0,0,16.6,7.1,232,1020.1,78.4,16,388,1.4,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T14:00:00,9.8,8.1,-7.2,29.45,0,0,,0,0,16.6,11.7,244,1019.7,78.4,16,322,1.2,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T15:00:00,10.2,10.2,-6.8,29.5,0,0,,0,0,13,9.8,185,1019.4,78.4,16,200,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T16:00:00,10.3,10.3,-6.1,30.98,0,0,,0,0,25.9,11,201,1019.7,78.4,16,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T17:00:00,9.5,7.8,-4.6,36.5,0,0,,0,0,20.5,11.6,185,1020.1,78.4,16,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T18:00:00,8,6.4,-4,42.45,0,0,,0,0,9.4,9,196,1020.8,52.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T19:00:00,6.6,4.8,-3.5,48.69,0,0,,0,0,9.4,9,194,1021.3,69.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T20:00:00,5.1,2.7,-2.3,58.78,0,0,,0,0,14.8,10.6,194,1021.8,69.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T21:00:00,3.6,0.9,-2.4,64.51,0,0,,0,0,18.4,10.6,283,1022.2,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T22:00:00,2.8,-0.1,-2.4,68.27,0,0,,0,0,20.5,10.7,180,1022.2,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-19T23:00:00,2.4,0.1,-2.9,68.08,0,0,,0,0,22.3,7.8,159,1022.1,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T00:00:00,1.6,0.2,-3,71.44,0,0,,0,0,24.1,5.2,162,1022.4,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T01:00:00,1,1,-3.1,74.29,0,0,,0,0,24.1,4.8,150,1022.2,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T02:00:00,0.5,0.5,-3.4,75.47,0,0,,0,0,22.3,3.5,141,1022.4,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T03:00:00,0.2,-2.3,-3.5,76.42,0,0,,0,0,9.4,7.3,141,1022.1,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T04:00:00,-0.3,-3,-3.5,78.96,0,0,,0,0,9.4,7.8,150,1022,0,15.4,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T05:00:00,-0.6,-3.1,-4.1,77.44,0,0,,0,0,13,7.1,150,1022.3,0,14.8,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T06:00:00,-0.7,-3.1,-4.1,78.08,0,0,,0,0,13,6.7,150,1022.4,0,15.3,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T07:00:00,-0.7,-3.1,-4.1,78.08,0,0,,0,0,13,6.7,150,1022.7,0,15.4,13,0,0,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T08:00:00,1.6,-1.6,-3,71.43,0,0,,0,0,18.4,10.6,155,1022.9,24.2,15.6,123,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T09:00:00,5.2,2.5,-2.8,56.37,0,0,,0,0,22.3,12.3,171,1022.6,24.2,16,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T10:00:00,8.2,6.1,-3.1,44.67,0,0,,0,0,24.1,12.4,184,1022.8,24.2,16,464,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T11:00:00,10.9,10.9,-3.1,37.3,0,0,,0,0,24.1,16.3,179,1022.3,24.2,16,575,2.1,6,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T12:00:00,12.6,12.6,-3.3,32.98,0,0,,0,0,34.8,19.2,187,1021.8,29.4,16,606,2.2,6,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T13:00:00,13,13,-2.9,33.05,0,0,,0,0,45,20.9,192,1020.5,24.2,16,506,1.8,5,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T14:00:00,13.4,13.4,-3.2,31.39,0,0,,0,0,38.7,20.7,202,1019.8,24.2,16,392,1.4,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T15:00:00,14.2,14.2,-3.4,29.56,0,0,,0,0,46.2,24.9,192,1019.1,24.2,16,278,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T16:00:00,13.8,13.8,-3,31.2,0,0,,0,0,41,26.7,198,1019.1,24.2,16,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-02-20T17:00:00,13.2,13.2,-1.8,35.36,0,0,,0,0,42.1,20.5,195,1019.4,24.2,16,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
